Vgs,Id,Vds
0.0,0.0,
5.27817446490337,0.493842136903665,
5.50641962714449,1.48149187436374,
5.72039901779755,3.95062657891815,
5.84878737050618,7.40741102093261,
5.96290995162675,10.864209277486,
6.07703253274731,15.1440432258649,
6.1626247678864,19.9177054966085,
6.24821700302549,24.3621465833526,
6.31954346657651,29.1358088540962,
6.39086993012752,33.5802568481097,
6.49072673966002,40.1646114554085,
6.57631897479911,45.7613232325166,
6.64764543835013,50.0411571808955,
6.73323767348922,54.9794265900043,
6.79029956264683,60.0823065911129,
6.87589179778592,66.0082257376818,
6.94721826133693,70.1234525476956,
7.03281049647602,74.8971199988913,
7.07560661404557,80.0,
