Vgs,Id,Vds
0.0,0.0,
4.81327783249819,1e-09,
5.08990330882551,2e-09,
5.33886542498434,2.50500234184375,
5.61549090131166,10.0200303902555,
5.76763473917689,20.0400818033914,
5.90594689695787,35.0701379002149,
6.01659685533572,49.5991767103653,
6.09958461431045,66.1322636443277,
6.18257237328519,82.6653085325291,
6.26556013225992,100.701405280749,
6.34854789123466,120.240469797468,
6.41770397012514,138.276556034248,
6.45919784961251,150.300581991115,
6.54218444782188,169.338681778361,
6.61134168747773,189.879759845545,
6.66666608628398,204.909826453809,
6.70815996577134,216.432856146883,
6.77731604466184,234.468931872223,
6.83264160423345,250.0,
