Vds,Id,Vgs
0.0,0.0,16
0.0781250864799542,2.4096476562758,16
0.167410717136701,5.12048403450871,16
0.245535803616656,7.83133190279317,16
0.334821434273403,10.090367963013,16
0.446428579031204,13.4036162553149,16
0.558035723789005,16.8674761436726,16
0.680803412723599,20.3313187969531,16
0.803571101658192,23.6445843243323,16
0.959821274618102,27.4096444246987,16
1.08258896355269,31.1747045250652,16
1.22767859233581,35.692776645505,16
1.39508930947251,39.9096428089102,16
1.573660570786,44.1265089723155,16
1.78571431612481,49.0963871557941,16
1.99776806146363,54.3674712963071,16
2.2544639835096,60.0903672448848,16
2.52232130122732,66.56626946851,16
2.80133916312182,72.1385566935446,16
3.08035702501632,78.0120498756137,16
3.47098203166863,85.9939790118983,16
3.85044649414414,93.2228918193403,16
4.20758901677112,99.2469879799267,16
